"date","city_name","province_level_region","city_type","latitude","longitude","temperature_2m_mean_c","temperature_2m_min_c","temperature_2m_max_c","apparent_temperature_max_c","precipitation_sum_mm","rain_sum_mm","wind_speed_10m_max_kmh","shortwave_radiation_sum_mj_m2","pm2_5_mean_ug_m3","pm10_mean_ug_m3","nitrogen_dioxide_mean_ug_m3","ozone_mean_ug_m3","us_aqi_daily_max","european_aqi_daily_max"
"2024-10-23","Wuhan","Hubei","Provincial capital","30.5928","114.3055","15.3","10.1","20.0","19.2","0.00","0.00","8.7","15.82","46.033","68.546","55.846","37.167","121","75"
"2024-10-24","Wuhan","Hubei","Provincial capital","30.5928","114.3055","16.1","11.0","21.4","20.9","0.00","0.00","9.9","15.43","58.558","84.983","78.333","23.458","154","89"
"2024-10-25","Wuhan","Hubei","Provincial capital","30.5928","114.3055","16.7","11.6","21.7","20.9","0.00","0.00","14.0","15.98","48.242","72.817","57.404","20.875","152","87"
"2024-10-26","Wuhan","Hubei","Provincial capital","30.5928","114.3055","17.7","14.6","21.3","20.1","1.50","1.50","18.8","7.28","38.183","60.375","43.879","26.667","132","79"
"2024-10-27","Wuhan","Hubei","Provincial capital","30.5928","114.3055","19.6","17.4","22.9","21.0","0.20","0.20","22.1","12.43","45.387","71.629","39.462","37","121","75"
"2024-10-28","Wuhan","Hubei","Provincial capital","30.5928","114.3055","18.0","14.2","22.6","21.9","0.00","0.00","12.2","13.71","97.533","152.779","55.242","33.792","178","116"
"2024-10-29","Wuhan","Hubei","Provincial capital","30.5928","114.3055","17.7","13.2","22.8","23.2","0.00","0.00","9.8","14.53","95.121","150.938","90.067","15.875","186","125"
"2024-10-30","Wuhan","Hubei","Provincial capital","30.5928","114.3055","17.5","13.7","22.5","22.5","0.00","0.00","11.4","14.53","73.858","116.596","76.733","17.208","178","116"
"2024-10-31","Wuhan","Hubei","Provincial capital","30.5928","114.3055","17.3","12.1","22.8","22.4","0.00","0.00","23.2","14.84","31.229","46.863","45.917","31.458","163","99"
"2024-11-01","Wuhan","Hubei","Provincial capital","30.5928","114.3055","18.0","14.7","22.1","18.7","0.00","0.00","31.8","14.10","48.037","76.288","30.692","56.375","125","76"
"2024-11-02","Wuhan","Hubei","Provincial capital","30.5928","114.3055","17.6","15.0","22.3","21.4","0.00","0.00","9.8","12.99","77.862","119.992","54.5","34.583","164","101"
"2024-11-03","Wuhan","Hubei","Provincial capital","30.5928","114.3055","18.0","12.3","23.4","23.3","0.00","0.00","8.0","14.34","109.471","165.05","89.167","11.208","188","128"
"2024-11-04","Wuhan","Hubei","Provincial capital","30.5928","114.3055","18.6","13.8","24.3","22.6","0.00","0.00","24.2","12.73","76.312","114.221","62.517","53.917","189","128"
"2024-11-05","Wuhan","Hubei","Provincial capital","30.5928","114.3055","16.6","12.7","21.4","20.0","0.00","0.00","21.9","14.13","48.625","73.525","42.779","21.667","165","101"
"2024-11-06","Wuhan","Hubei","Provincial capital","30.5928","114.3055","15.9","11.7","21.0","19.9","0.00","0.00","10.8","14.06","48.675","74.392","62.167","10.292","151","86"
"2024-11-07","Wuhan","Hubei","Provincial capital","30.5928","114.3055","15.5","11.8","20.4","18.2","0.00","0.00","14.3","14.04","38.542","56.583","62.654","12.458","133","79"
"2024-11-08","Wuhan","Hubei","Provincial capital","30.5928","114.3055","16.2","12.1","20.7","18.8","0.00","0.00","13.3","8.85","47.246","69.892","72.7","6.25","129","78"
"2024-11-09","Wuhan","Hubei","Provincial capital","30.5928","114.3055","16.9","14.9","21.0","19.7","1.50","1.50","15.4","6.94","42.629","64.317","52.404","14","130","78"
"2024-11-10","Wuhan","Hubei","Provincial capital","30.5928","114.3055","16.8","12.4","22.2","23.0","0.00","0.00","8.4","13.32","52.042","75.829","44.621","7.958","141","82"
"2024-11-11","Wuhan","Hubei","Provincial capital","30.5928","114.3055","17.9","13.8","23.6","24.0","0.00","0.00","9.7","13.04","53.175","77.558","56.504","16.583","141","82"
"2024-11-12","Wuhan","Hubei","Provincial capital","30.5928","114.3055","18.4","13.8","23.6","23.5","0.00","0.00","13.2","12.94","65.587","90.567","79.225","9.542","162","98"
"2024-11-13","Wuhan","Hubei","Provincial capital","30.5928","114.3055","20.1","16.2","24.4","24.6","0.00","0.00","9.3","10.42","57.021","57.196","74.467","15.5","157","92"
"2024-11-14","Wuhan","Hubei","Provincial capital","30.5928","114.3055","21.0","17.2","25.8","28.1","0.00","0.00","11.1","12.21","88.596","88.783","94","13.958","173","111"
"2024-11-15","Wuhan","Hubei","Provincial capital","30.5928","114.3055","21.0","18.1","24.9","27.2","0.20","0.20","11.0","8.77","71.283","71.421","72.775","19.375","174","111"
"2024-11-16","Wuhan","Hubei","Provincial capital","30.5928","114.3055","19.7","17.1","22.3","23.0","0.00","0.00","19.2","6.56","53.938","54.025","42.45","30.208","165","102"
"2024-11-17","Wuhan","Hubei","Provincial capital","30.5928","114.3055","12.6","11.0","16.5","14.6","3.90","3.90","27.1","2.61","24.471","26.817","32.529","36.083","146","83"
"2024-11-18","Wuhan","Hubei","Provincial capital","30.5928","114.3055","11.4","10.9","12.1","10.3","2.80","2.80","12.7","2.44","23.233","23.967","32.783","27.583","79","58"
"2024-11-19","Wuhan","Hubei","Provincial capital","30.5928","114.3055","10.6","9.6","12.1","10.3","0.60","0.60","10.4","3.23","39.125","39.767","39.621","12","108","71"
"2024-11-20","Wuhan","Hubei","Provincial capital","30.5928","114.3055","11.5","9.7","14.0","12.9","0.10","0.10","8.7","6.63","39.658","39.833","43.987","8.75","110","72"
"2024-11-21","Wuhan","Hubei","Provincial capital","30.5928","114.3055","11.3","7.4","15.7","14.9","0.00","0.00","4.3","12.54","89.717","90.692","63.012","16.583","172","109"
"2024-11-22","Wuhan","Hubei","Provincial capital","30.5928","114.3055","12.7","8.9","16.3","15.8","0.00","0.00","6.0","10.03","124.154","125.404","88.296","3.833","197","137"
"2024-11-23","Wuhan","Hubei","Provincial capital","30.5928","114.3055","12.7","9.1","16.3","15.0","0.30","0.30","8.8","8.98","123.996","128.658","79.271","17.042","215","152"
"2024-11-24","Wuhan","Hubei","Provincial capital","30.5928","114.3055","12.5","11.0","13.9","13.2","0.50","0.50","7.6","3.36","76.175","77.933","64.033","6.042","199","139"
"2024-11-25","Wuhan","Hubei","Provincial capital","30.5928","114.3055","10.5","8.0","12.0","10.4","7.50","7.50","16.2","3.74","50.238","51.304","50.412","13.875","168","105"
"2024-11-26","Wuhan","Hubei","Provincial capital","30.5928","114.3055","8.4","4.8","11.7","9.4","0.00","0.00","8.6","9.29","56.513","80.921","58.579","14","150","85"
"2024-11-27","Wuhan","Hubei","Provincial capital","30.5928","114.3055","8.7","5.3","13.5","9.5","0.00","0.00","15.3","12.57","43.321","51.867","52.883","24.792","151","86"
"2024-11-28","Wuhan","Hubei","Provincial capital","30.5928","114.3055","9.0","5.1","14.5","9.5","0.00","0.00","17.9","12.80","40.942","45.246","54.108","24.458","122","75"
"2024-11-29","Wuhan","Hubei","Provincial capital","30.5928","114.3055","9.6","4.1","15.8","13.1","0.00","0.00","10.6","12.64","56.987","59.171","65.908","18.75","151","86"
"2024-11-30","Wuhan","Hubei","Provincial capital","30.5928","114.3055","11.0","5.9","17.3","15.4","0.00","0.00","6.6","12.35","82.483","83.708","75.233","20.125","167","103"
"2024-12-01","Wuhan","Hubei","Provincial capital","30.5928","114.3055","12.1","7.2","18.3","17.5","0.00","0.00","6.7","12.16","121.217","123.142","86.933","18.583","194","134"
"2024-12-02","Wuhan","Hubei","Provincial capital","30.5928","114.3055","13.2","8.2","19.7","18.2","0.00","0.00","16.1","12.18","131.621","133.517","88.192","12","241","173"
"2024-12-03","Wuhan","Hubei","Provincial capital","30.5928","114.3055","11.0","8.6","13.4","11.0","0.00","0.00","13.2","5.39","88.712","89.1","44.246","20.5","206","145"
"2024-12-04","Wuhan","Hubei","Provincial capital","30.5928","114.3055","9.1","7.9","10.9","8.8","4.70","4.70","14.4","3.37","66.092","66.812","39.15","3.042","176","114"
"2024-12-05","Wuhan","Hubei","Provincial capital","30.5928","114.3055","9.9","7.0","14.4","11.2","3.00","3.00","12.8","9.48","62.421","64.279","51.387","23.375","158","93"
"2024-12-06","Wuhan","Hubei","Provincial capital","30.5928","114.3055","10.6","6.6","14.6","12.1","0.00","0.00","7.5","11.75","69.738","72.542","63.983","16.667","164","100"
"2024-12-07","Wuhan","Hubei","Provincial capital","30.5928","114.3055","9.7","7.1","12.7","9.0","0.00","0.00","16.7","6.71","61.579","62.546","36.783","50.75","160","96"
"2024-12-08","Wuhan","Hubei","Provincial capital","30.5928","114.3055","7.3","4.1","10.0","5.8","0.00","0.00","16.0","11.64","62.029","63.633","36.433","37.375","163","99"
"2024-12-09","Wuhan","Hubei","Provincial capital","30.5928","114.3055","6.8","4.6","8.3","5.4","0.00","0.00","7.8","2.76","79.217","82.183","59.254","2.083","165","101"
"2024-12-10","Wuhan","Hubei","Provincial capital","30.5928","114.3055","6.5","4.3","7.7","5.5","4.70","4.70","14.6","2.31","87.567","90.512","52.458","0.792","183","121"
"2024-12-11","Wuhan","Hubei","Provincial capital","30.5928","114.3055","6.2","3.9","9.7","6.3","0.20","0.20","13.9","9.40","63.788","64.075","45.812","18.292","173","110"
"2024-12-12","Wuhan","Hubei","Provincial capital","30.5928","114.3055","5.9","2.4","9.8","6.9","0.00","0.00","10.0","8.12","95.296","96.35","53.142","34.833","181","119"
"2024-12-13","Wuhan","Hubei","Provincial capital","30.5928","114.3055","5.4","2.7","9.9","4.5","0.00","0.00","15.7","11.91","72.296","73.904","41.583","34.375","183","121"
"2024-12-14","Wuhan","Hubei","Provincial capital","30.5928","114.3055","3.8","-0.4","8.5","5.0","0.00","0.00","11.3","11.92","63.321","67.408","47.408","32.75","162","98"
"2024-12-15","Wuhan","Hubei","Provincial capital","30.5928","114.3055","4.5","0.1","10.0","7.2","0.00","0.00","7.4","11.28","82.938","85.692","69.708","14.167","171","108"
"2024-12-16","Wuhan","Hubei","Provincial capital","30.5928","114.3055","6.2","1.9","12.4","9.6","0.00","0.00","6.6","12.03","95.175","96.846","69.542","21.5","176","113"
"2024-12-17","Wuhan","Hubei","Provincial capital","30.5928","114.3055","7.2","2.9","12.8","10.6","0.00","0.00","13.1","10.75","130.1","132.638","86.938","4.542","209","148"
"2024-12-18","Wuhan","Hubei","Provincial capital","30.5928","114.3055","5.4","2.4","9.5","4.5","0.00","0.00","17.3","11.35","77.4","78.033","38.471","42.542","205","144"
"2024-12-19","Wuhan","Hubei","Provincial capital","30.5928","114.3055","2.8","-0.2","6.0","3.2","0.00","0.00","11.9","10.30","83.912","86.804","49.633","22.208","166","102"
"2024-12-20","Wuhan","Hubei","Provincial capital","30.5928","114.3055","3.8","0.4","8.4","5.9","0.00","0.00","6.1","11.45","196.579","200.45","82.358","4.708","269","196"
"2024-12-21","Wuhan","Hubei","Provincial capital","30.5928","114.3055","5.1","1.6","9.9","4.8","0.00","0.00","16.8","11.77","101.512","102.904","51.413","44.917","271","197"
"2024-12-22","Wuhan","Hubei","Provincial capital","30.5928","114.3055","3.2","-0.1","5.9","2.8","0.00","0.00","12.8","8.94","60.254","62.217","46.521","26.167","183","121"
"2024-12-23","Wuhan","Hubei","Provincial capital","30.5928","114.3055","4.3","2.6","7.6","4.6","0.00","0.00","7.6","8.86","123.725","125.879","64.154","9.333","193","132"
"2024-12-24","Wuhan","Hubei","Provincial capital","30.5928","114.3055","4.1","0.2","8.4","6.0","0.00","0.00","6.0","11.34","184.45","187.662","81.15","12.167","256","186"
"2024-12-25","Wuhan","Hubei","Provincial capital","30.5928","114.3055","5.2","1.0","8.2","5.7","0.00","0.00","4.6","3.66","208.558","211.312","100.479","2.708","309","228"
"2024-12-26","Wuhan","Hubei","Provincial capital","30.5928","114.3055","8.7","6.0","12.6","9.3","0.00","0.00","8.4","6.80","166.404","167.421","73.933","9.625","283","207"
"2024-12-27","Wuhan","Hubei","Provincial capital","30.5928","114.3055","7.9","4.9","11.8","7.2","0.00","0.00","16.9","6.85","150.967","151.854","74.808","16.833","271","197"
"2024-12-28","Wuhan","Hubei","Provincial capital","30.5928","114.3055","3.9","-0.9","8.7","5.0","0.00","0.00","11.2","12.34","79.921","81.358","50.775","22.25","225","161"
"2024-12-29","Wuhan","Hubei","Provincial capital","30.5928","114.3055","4.5","-0.2","9.9","6.0","0.00","0.00","6.5","12.37","122.721","125.008","70.412","7.625","206","145"
"2024-12-30","Wuhan","Hubei","Provincial capital","30.5928","114.3055","7.1","1.7","13.8","9.6","0.00","0.00","9.1","11.80","147.396","148.892","73.183","14","229","163"
"2024-12-31","Wuhan","Hubei","Provincial capital","30.5928","114.3055","6.8","1.6","12.9","9.5","0.00","0.00","7.3","12.16","153.379","157.508","86.033","10.75","227","162"
"2025-01-01","Wuhan","Hubei","Provincial capital","30.5928","114.3055","8.6","4.1","14.9","12.3","0.00","0.00","8.9","12.18","138.021","140.192","96.479","16.625","228","163"
"2025-01-02","Wuhan","Hubei","Provincial capital","30.5928","114.3055","7.6","3.4","13.4","9.1","0.00","0.00","15.2","11.98","168.088","169.775","67.446","49.292","268","194"
"2025-01-03","Wuhan","Hubei","Provincial capital","30.5928","114.3055","7.2","2.2","12.5","9.7","0.00","0.00","12.6","11.97","178.5","179.438","75.775","25.25","250","180"
"2025-01-04","Wuhan","Hubei","Provincial capital","30.5928","114.3055","8.5","5.6","12.8","9.9","2.40","2.40","15.7","6.06","190.229","191.729","85.262","13.125","290","212"
"2025-01-05","Wuhan","Hubei","Provincial capital","30.5928","114.3055","7.5","3.4","12.4","9.5","0.80","0.80","9.7","11.89","98.371","100.812","59.046","25.375","265","192"
"2025-01-06","Wuhan","Hubei","Provincial capital","30.5928","114.3055","7.7","2.0","13.7","9.7","0.00","0.00","15.2","9.72","135.554","138.679","74.229","18.875","226","161"
"2025-01-07","Wuhan","Hubei","Provincial capital","30.5928","114.3055","7.2","5.7","9.5","6.9","0.00","0.00","12.9","4.48","75.404","76.679","47.796","24.542","210","148"
"2025-01-08","Wuhan","Hubei","Provincial capital","30.5928","114.3055","7.3","3.9","13.0","8.7","0.00","0.00","14.1","9.91","85.846","87.083","62.238","16.417","189","128"
"2025-01-09","Wuhan","Hubei","Provincial capital","30.5928","114.3055","4.3","1.2","7.7","2.4","0.00","0.00","14.3","6.83","37.104","39.721","36.617","35.083","172","109"
"2025-01-10","Wuhan","Hubei","Provincial capital","30.5928","114.3055","3.0","-1.0","7.2","3.2","0.00","0.00","10.0","11.71","66.613","67.862","48.088","33.5","156","91"
"2025-01-11","Wuhan","Hubei","Provincial capital","30.5928","114.3055","5.5","0.4","11.3","7.0","0.00","0.00","13.4","12.45","100.521","103.4","66.821","24.292","189","128"
"2025-01-12","Wuhan","Hubei","Provincial capital","30.5928","114.3055","7.1","1.8","12.6","8.4","0.00","0.00","11.8","12.79","92.983","96.554","51.367","33.75","182","120"
"2025-01-13","Wuhan","Hubei","Provincial capital","30.5928","114.3055","10.0","3.7","16.8","13.6","0.00","0.00","8.6","12.04","102.454","104.708","79.804","17.167","190","129"
"2025-01-14","Wuhan","Hubei","Provincial capital","30.5928","114.3055","10.6","8.5","13.4","9.7","0.00","0.00","19.9","3.38","104.046","105.042","64.917","26.875","189","128"
"2025-01-15","Wuhan","Hubei","Provincial capital","30.5928","114.3055","5.7","1.9","9.2","3.9","0.00","0.00","18.7","13.20","42.304","43.029","34.867","41.75","185","123"
"2025-01-16","Wuhan","Hubei","Provincial capital","30.5928","114.3055","6.0","1.0","12.6","8.2","0.00","0.00","8.2","13.02","108.45","110.292","64.004","23.583","182","120"
"2025-01-17","Wuhan","Hubei","Provincial capital","30.5928","114.3055","6.1","0.8","11.9","8.2","0.00","0.00","8.5","13.00","162.388","164.779","83.621","13.458","258","187"
"2025-01-18","Wuhan","Hubei","Provincial capital","30.5928","114.3055","8.3","2.9","14.7","11.5","0.00","0.00","6.5","11.98","131.758","133.271","88.888","12.833","237","170"
"2025-01-19","Wuhan","Hubei","Provincial capital","30.5928","114.3055","9.2","3.3","16.5","14.2","0.00","0.00","5.6","13.39","182.192","182.892","86.9","21.458","251","182"
"2025-01-20","Wuhan","Hubei","Provincial capital","30.5928","114.3055","9.9","3.6","17.6","14.0","0.00","0.00","8.5","13.47","210.871","212.267","102.762","25.25","313","230"
"2025-01-21","Wuhan","Hubei","Provincial capital","30.5928","114.3055","12.4","7.4","19.1","16.3","0.00","0.00","9.9","12.02","124.996","125.883","87.25","32.583","285","209"
"2025-01-22","Wuhan","Hubei","Provincial capital","30.5928","114.3055","12.8","7.7","18.2","15.0","0.00","0.00","13.2","9.42","119.75","120.358","87.142","21.583","200","140"
"2025-01-23","Wuhan","Hubei","Provincial capital","30.5928","114.3055","10.1","8.4","12.4","9.4","0.00","0.00","12.1","4.08","127.05","127.342","51.279","20.042","203","143"
"2025-01-24","Wuhan","Hubei","Provincial capital","30.5928","114.3055","9.1","7.4","11.0","8.7","2.40","2.40","13.8","3.33","85.371","85.696","49.067","4.958","202","142"
"2025-01-25","Wuhan","Hubei","Provincial capital","30.5928","114.3055","6.5","2.9","8.9","6.5","22.90","22.90","21.1","1.90","28.45","28.679","41.525","17.458","171","108"
"2025-01-26","Wuhan","Hubei","Provincial capital","30.5928","114.3055","5.1","2.6","9.5","4.6","1.80","1.80","22.3","9.61","31.121","37.612","36.342","31.292","87","63"
"2025-01-27","Wuhan","Hubei","Provincial capital","30.5928","114.3055","3.1","-1.0","7.5","4.4","0.00","0.00","12.0","14.41","58.667","67","40.654","43.375","142","82"
"2025-01-28","Wuhan","Hubei","Provincial capital","30.5928","114.3055","4.1","-0.4","9.1","6.3","0.00","0.00","8.5","14.28","80.179","82.863","60.35","27.458","172","109"
"2025-01-29","Wuhan","Hubei","Provincial capital","30.5928","114.3055","7.2","2.5","13.9","10.9","0.00","0.00","14.3","14.13","73.617","75.812","60.646","28.333","176","114"
"2025-01-30","Wuhan","Hubei","Provincial capital","30.5928","114.3055","10.6","4.8","16.9","14.5","0.00","0.00","10.5","13.26","58.633","59.742","59.8","38.125","163","99"
"2025-01-31","Wuhan","Hubei","Provincial capital","30.5928","114.3055","6.9","3.9","11.5","9.3","6.60","6.60","15.8","2.13","66.212","66.762","49.204","22.25","164","100"
"2025-02-01","Wuhan","Hubei","Provincial capital","30.5928","114.3055","4.8","2.8","9.1","6.7","4.90","4.90","15.6","4.61","26.35","26.688","42.392","19.917","158","93"
"2025-02-02","Wuhan","Hubei","Provincial capital","30.5928","114.3055","4.8","2.9","7.2","4.7","0.30","0.30","12.5","4.06","42.996","43.342","43.967","13","114","73"
"2025-02-03","Wuhan","Hubei","Provincial capital","30.5928","114.3055","6.3","3.4","10.8","7.5","0.00","0.00","12.8","11.36","73.642","78.062","42.287","45.375","161","97"
"2025-02-04","Wuhan","Hubei","Provincial capital","30.5928","114.3055","6.3","1.3","12.0","9.3","0.00","0.00","6.5","15.14","122.125","134.133","59.904","38.417","194","134"
