"","date","city_name","province_level_region","city_type","latitude","longitude","temperature_2m_mean_c","temperature_2m_min_c","temperature_2m_max_c","apparent_temperature_max_c","precipitation_sum_mm","rain_sum_mm","wind_speed_10m_max_kmh","shortwave_radiation_sum_mj_m2","pm2_5_mean_ug_m3","pm10_mean_ug_m3","nitrogen_dioxide_mean_ug_m3","ozone_mean_ug_m3","us_aqi_daily_max","european_aqi_daily_max"
"819","2025-03-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.4,6.5,10.5,7.1,0,0,10.9,7.41,63.558,87.346,63.371,26.375,158,93
"820","2025-03-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.2,6,11,7.6,0,0,8.9,15.72,26.367,35.663,38.038,65.542,156,91
"821","2025-03-31","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.6,4.8,12.7,10.7,0,0,10.9,21.47,40.925,51.912,53.212,61.833,113,73
"822","2025-04-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.1,6.2,14.7,13,0,0,8.8,23.29,50.092,57.088,58.175,60,135,80
"823","2025-04-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,12.7,6,22.1,19.7,0,0,19.3,23.16,81.125,89.521,91.108,29.75,170,107
"824","2025-04-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,12.5,7.9,18.9,17,0,0,10.3,22.05,46.254,55.233,48.833,58.375,168,105
"825","2025-04-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.4,7.6,20.3,17.8,0,0,13.5,18.31,48.696,51.771,50.804,58.833,145,83
"826","2025-04-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.5,13.8,23.1,21.5,0.8,0.8,14.5,17.31,67.258,86.433,68.325,55.125,159,94
"827","2025-04-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.7,10.5,24,23.8,0,0,10.1,22.92,72.646,103.575,69.212,63.917,161,97
"828","2025-04-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.9,12.3,26.9,24.7,0,0,13.6,22.24,63.421,73.025,67.117,76.042,164,100
"829","2025-04-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.3,15.2,30,29.9,0,0,14.5,22.35,73.554,79.842,85.042,65.083,161,97
"830","2025-04-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.2,17,30.8,29.4,0,0,13.5,19.12,77.1,84.096,87.396,55.208,166,102
"831","2025-04-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.5,14.9,26.3,27.5,0,0,11.3,18.73,83.354,90.988,78.862,37.5,189,128
"832","2025-04-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.8,12.7,29.5,30.8,0,0,15.4,18.35,50.617,57.221,61.333,47.25,170,107
"833","2025-04-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.5,10,21.8,21,10.7,10.7,28,7.02,25.15,29.638,46.838,50.333,138,80
"834","2025-04-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.6,8,19.3,14.5,0,0,22.7,24.61,37.512,50.871,57.712,50.417,104,70
"835","2025-04-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.8,13.6,22.3,18.2,0,0,23.3,24.03,48.888,55.671,64.954,46.333,124,76
"836","2025-04-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.8,12.3,26.4,24.4,0,0,12.3,24.28,58.992,62.667,89.921,33.833,158,93
"837","2025-04-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.6,15.7,30.1,27.7,0,0,17,22.17,40.008,41.133,66,70.708,152,87
"838","2025-04-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.2,20.7,31.4,30.8,0,0,15.1,16.93,45.592,50.204,82.612,42.542,125,77
"839","2025-04-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.3,17.4,31.1,32.3,0,0,15,23.62,60.404,63.383,69.663,65.125,155,90
"840","2025-04-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.7,18,32.1,34.1,2.7,2.7,15.4,15.95,39.592,41.217,55.438,41.417,154,88
"841","2025-04-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.5,14.4,23.5,24.4,0,0,13.6,22.26,30,36.262,40.208,74.792,115,73
"842","2025-04-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.4,13.8,26.2,27.3,20.9,20.9,15.4,16.64,29.467,32.025,43.204,53.917,90,64
"843","2025-04-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.4,15.2,23.3,24.4,15,15,18.2,10.9,40.721,41.883,62.333,36.708,122,75
"844","2025-04-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.2,14.6,24.4,23.9,0.5,0.5,12.2,20.26,67.033,88.788,91.067,36.417,156,91
"845","2025-04-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,20,15.4,26,25.6,0.6,0.6,9.9,12.72,79.875,105.442,100.962,23.208,178,116
"846","2025-04-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.2,13.9,20.5,19.1,0,0,11,23.71,23.279,30.275,39.95,67,167,104
"847","2025-04-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.5,11.2,24.2,21.7,0,0,14,24.16,32.554,43.696,51.217,65.75,96,67
"848","2025-04-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.9,13.5,24.8,22.9,0.1,0.1,17.1,13.01,51.533,57.692,61.721,53.625,123,76
"849","2025-04-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.7,15,24,23.8,0,0,13.8,24.28,64.504,70.646,60.504,51.75,176,114
"850","2025-04-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.9,12.3,27.9,26.1,0,0,15.5,24.99,48.45,55.317,72.383,45.542,156,92
"851","2025-04-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.1,17.5,29.6,29.6,0,0,14.9,21.8,25.812,28.5,53.354,65.042,132,79
"852","2025-05-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.5,18.8,30.5,28.8,1.9,1.9,24.5,21.57,46.825,85.221,54.338,74.333,129,78
"853","2025-05-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.8,15.1,28.8,27,0,0,16.6,25.46,38.883,102.917,43.479,80.5,128,91
"854","2025-05-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.3,14.8,28.2,28,0,0,19.5,23.59,28.358,38.833,40.112,99.458,108,81
"855","2025-05-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.5,13.4,22.5,20.2,0,0,14,24.42,14.446,19.304,23.333,96.583,87,63
"856","2025-05-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.8,16,22.9,23.3,4.7,4.7,16.8,7.06,28.992,32.258,64.129,52.292,84,61
"857","2025-05-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.6,14.6,26.5,26.8,0,0,19.6,24.42,66.775,76.567,65.317,60.542,162,98
"858","2025-05-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.5,13.7,24.8,26.8,0,0,13.3,25.66,38.983,63.829,46.137,73.792,158,93
"859","2025-05-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.1,15.3,22.4,21.7,20.3,20.3,28.8,11.16,20.812,32.2,30.521,100.125,109,71
"860","2025-05-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.7,19.1,23.8,24,7,7,22.4,12.52,30.008,30.6,56.083,54.625,84,62
"861","2025-05-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.2,17.5,23.3,22.8,0,0,19.2,21.66,66.042,77.404,84.429,37.208,158,93
"862","2025-05-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.8,16,24.1,22.8,0,0,16.8,24.05,62.742,67.208,86.696,45.667,158,93
"863","2025-05-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.2,15.8,28.5,27.8,0,0,13.3,26.78,51.708,59.833,67.425,78.583,156,91
"864","2025-05-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,23,18.8,28.4,28.3,0,0,18.4,23.97,23.7,25.904,31.383,115.292,141,81
"865","2025-05-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.5,19.9,33.4,35.4,0,0,15.3,25.24,23.85,24.65,46.925,83.542,78,64
"866","2025-05-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.3,21,33.6,35.1,0,0,11.6,15.52,32.521,32.992,71.171,38.667,94,66
"867","2025-05-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.5,20.9,25.9,28.4,11.9,11.9,16.5,9.63,53.033,53.742,70.021,22.333,132,79
"868","2025-05-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.2,19.2,31.2,34.2,0,0,12.9,23.35,88.767,90.913,101.038,61.542,176,113
"869","2025-05-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.6,17.8,22.4,22.3,0,0,14.1,14.43,43.379,125.1,38.075,86.708,174,111
"870","2025-05-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.4,19.4,30.8,34.2,0,0,12.8,25.68,30.392,32.171,48.504,76.25,120,90
"871","2025-05-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.5,22.4,29.6,32.6,7.8,7.8,12.4,12.43,37.504,38.175,75.979,29.875,101,69
"872","2025-05-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.9,23,28.5,32.6,25.7,25.7,13.8,11.33,58.963,59.65,89.858,16.958,150,85
"873","2025-05-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.1,21.4,28.4,34.4,0,0,11.2,23.96,72.283,77.321,63.996,41.042,175,113
"874","2025-05-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.9,19.6,21.5,24.1,27.9,27.9,16.9,4.82,16.738,17.829,33.283,63.625,162,98
"875","2025-05-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.9,18,22.8,22.3,0.5,0.5,17.6,21.25,44.925,49.35,51.479,68.042,119,75
"876","2025-05-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.9,16.4,24.7,25.6,0,0,9.5,23.19,60.383,63.15,75.592,58.458,154,89
"877","2025-05-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,20,15.1,25.3,26.9,0,0,10.3,26.64,37.562,41.233,50.883,76.75,153,88
"878","2025-05-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.6,16.6,25.3,25.7,0,0,12.9,23.66,25.213,27.533,34.333,99.333,105,70
"879","2025-05-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,20,17.9,23.3,23,0,0,9.6,11.86,34.733,37.938,51.538,79.167,96,67
"880","2025-05-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.5,14.9,25.9,27.8,0,0,8.2,25.54,38.075,43.342,66.604,54.208,135,80
"881","2025-05-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.1,15.9,28.8,30.5,0,0,11.2,27,65.25,70.767,82.283,59.708,157,92
"882","2025-05-31","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.6,17.8,26.1,24.6,6.4,6.4,16,13.17,40.221,42.492,42.525,98.708,157,92
"883","2025-06-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,19,17.6,20.3,23,36.2,36.2,18.5,4.27,22.317,23.804,25.183,105.167,112,72
"884","2025-06-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.1,18.6,23.1,26.4,5.4,5.4,14.7,7.27,32.596,33.658,72.621,26.708,93,66
"885","2025-06-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.8,17.6,26.3,29.8,0,0,9.6,26.42,37.658,43.021,78.133,46.917,102,69
"886","2025-06-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.5,19.6,30.5,34.4,0,0,9,25.84,75.096,88.121,98.683,51.958,164,100
"887","2025-06-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.1,20.8,30.4,30.8,0,0,15.1,25.73,33.275,50.758,57.867,67.708,164,100
"888","2025-06-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.9,21.8,30.9,34.7,0,0,13.9,25.87,25.404,36.963,42.104,81.417,96,67
"889","2025-06-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.3,23.1,25.9,30.6,20.2,20.2,10.2,5.91,31.454,32.846,62.392,48.792,93,66
"890","2025-06-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.8,22,23.9,28.8,47.4,47.4,14,3.38,14.154,14.996,48.646,41.833,93,65
"891","2025-06-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.9,21.7,24.4,27.5,11.6,11.6,11.8,8.69,13.038,14.571,44.933,39.583,60,38
"892","2025-06-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.8,21,25.2,27.5,37.1,37.1,10.8,12.01,14.317,17.758,53.217,50.333,60,47
"893","2025-06-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,22,20.2,24.5,27.1,2.8,2.8,10.3,8.37,18.896,25.987,42.25,65.75,70,43
"894","2025-06-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.8,19.6,24.6,27.3,14.6,14.6,14.2,10.43,11.642,13.996,34.1,55.375,69,38
"895","2025-06-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.7,23.3,27,31.3,11.6,11.6,13.8,7.25,16.646,18.042,42.054,18,61,34
"896","2025-06-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.7,23.7,31.4,38.1,2.9,2.9,10.6,13.45,65.571,66.042,80.225,13.292,157,93
"897","2025-06-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.5,23,27.3,32.2,16.6,16.6,11.9,7.07,43.758,45.025,79.712,13.375,157,92
"898","2025-06-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.9,21.5,30.9,35.2,3.2,3.2,13.3,25.8,46.425,52.342,83.262,69.333,135,79
"899","2025-06-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.4,24.2,33.4,39.4,0,0,9.9,26.05,60.946,69.562,92.217,70.792,154,88
"900","2025-06-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,28,22.7,33.2,39.9,0,0,9.1,25.1,42.233,44.608,66.083,54,154,89
"901","2025-06-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.4,25.6,29.6,35,6.1,6.1,11.5,10.77,43.708,44.696,69.429,30.25,123,76
"902","2025-06-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.5,26.2,32,36.2,2.2,2.2,15.2,12.24,34.921,35.183,65.163,30.667,121,75
"903","2025-06-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.4,22,33.7,38.3,7.6,7.6,20.8,14.91,32.496,32.733,70.146,27.083,114,73
"904","2025-06-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.1,21.2,24.2,25.9,38.4,38.4,15,5.6,19.85,20.554,51.029,40.208,94,66
"905","2025-06-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.1,20.9,23.5,26,26.6,26.6,13.8,7.11,18.2,19.162,39.971,72,70,43
"906","2025-06-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.7,20.5,26.1,29.9,3,3,7.7,12.5,38.042,39.096,66.679,46.167,98,68
"907","2025-06-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.1,19.5,28.3,33.3,1.3,1.3,8.4,19.26,71.162,71.975,79.183,51,167,103
"908","2025-06-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.9,22.9,33.5,41.3,1.2,1.2,9.5,20.96,47.292,47.654,70.25,64.292,161,97
"909","2025-06-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.6,25.6,33.8,41.9,14.7,14.7,7.8,22.85,82.933,83.033,102.283,75.042,168,104
"910","2025-06-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.7,25.1,33.5,41.1,0.3,0.3,9.2,25.72,91.613,92.104,96.846,61.875,179,117
"911","2025-06-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.8,24.9,33.3,39.9,0,0,13,25.95,47.413,47.879,56.142,63.917,176,113
"912","2025-06-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.9,26.7,34.1,40.2,0.9,0.9,14.4,21.95,38.604,40.692,48.85,32.708,130,78
"913","2025-07-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.2,27.5,35.4,40.5,0,0,15.1,26.23,29.933,32.633,36.067,31.75,115,73
"914","2025-07-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.2,27.6,35.4,40.4,0,0,13.9,23,30.533,32.917,38.979,37.958,94,66
"915","2025-07-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.9,27,35.5,39.5,0,0,15.5,26.85,20.796,23.838,30.713,72.5,91,65
"916","2025-07-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.3,27,37.1,41.7,0,0,15.3,26.77,26.604,28.846,37.604,66.875,83,61
"917","2025-07-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,32.1,27.5,38.3,42.9,0,0,14.9,26.82,28.625,29.783,40.217,50.542,87,63
"918","2025-07-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,32.4,28.1,38.3,43.9,0.2,0.2,14.9,25.43,29.725,31.062,45.442,51.667,90,64
"919","2025-07-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.7,27.4,35.2,39.3,0.7,0.7,15.1,24.33,24.175,26.475,30.542,43.958,89,64
"920","2025-07-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.5,26.3,31.6,35.1,14.4,14.4,21,16.51,7.567,9.687,18.321,47.708,79,57
"921","2025-07-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.9,26.4,32.2,37.7,2,2,19.5,24.19,12.95,15.075,17.596,57.583,57,31
"922","2025-07-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.2,26,31.1,36,7.3,7.3,19.4,23.58,17.05,19.583,18.925,63.542,70,39
"923","2025-07-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.9,25.4,29.6,33,15.5,15.5,19.4,13.73,10.912,13.233,21.496,50.083,65,34
"924","2025-07-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.8,25.5,28.8,32.9,10,10,19.6,17.12,8.867,10.517,26.537,36.083,54,26
"925","2025-07-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.1,24.8,31.3,36.7,1,1,11.7,24.52,31.542,33.025,49.838,27.833,85,62
"926","2025-07-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,29,25.9,33.5,38.6,0.2,0.2,16.2,24.3,79.808,81.233,87.037,67.083,175,112
"927","2025-07-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,30,24,35.6,38.9,0.2,0.2,11.4,24.15,76.087,77.367,92.229,74.542,167,104
"928","2025-07-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,32.9,28.9,38.3,42.3,0.3,0.3,12.1,18.07,53.829,54.088,51.75,147.958,210,101
"929","2025-07-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,31,26.7,37.8,44.4,10.1,10.1,12.9,18.1,61.65,62.408,78.042,87.5,153,87
"930","2025-07-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,27,24.9,32.4,38.5,22.3,22.3,10.9,15.54,78.871,80.075,112.1,40.792,179,117
"931","2025-07-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.8,25.6,32.4,37.6,1.8,1.8,19.9,22.48,20.679,22.892,27.588,18.75,167,103
"932","2025-07-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.5,26.8,33.3,38.3,0.5,0.5,20.6,24.5,14.604,17.404,19.692,31.708,72,43
"933","2025-07-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.4,27.4,32.2,35.9,0.9,0.9,20.9,20.54,15.392,17.617,19.621,28.167,63,31
"934","2025-07-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.3,26.7,33,37.8,0.9,0.9,17,21.61,17.871,20.596,22.262,27.833,67,36
"935","2025-07-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.5,26.3,33.3,38.1,0.4,0.4,17.3,24.27,14.333,17.071,21.596,23.417,67,36
"936","2025-07-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.5,26.7,32.8,37.6,1.6,1.6,17.8,23.7,11.763,14.633,22.683,29.792,61,30
"937","2025-07-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.5,27.3,32.9,37,2.3,2.3,23.9,23.43,9.075,11.442,16.358,53.75,55,30
"938","2025-07-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.3,26.7,30.7,35.6,6.9,6.9,20,20.42,7.892,10.154,16.683,46.75,50,28
"939","2025-07-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.5,26.7,30.8,35.9,4.2,4.2,18.4,19.35,9.367,11.854,21.713,41.083,51,24
"940","2025-07-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,28,26,31.2,35.7,7.6,7.6,18.4,18.11,11.554,14.513,25.442,28.167,55,23
"941","2025-07-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.5,25.3,30.4,34.5,16.5,16.5,20.4,18.6,9.379,11.871,21.171,39.833,55,26
"942","2025-07-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,26.1,25.6,27.4,31.1,82.2,82.2,36.6,4.3,14.312,15.633,36.579,29.667,60,34
"943","2025-07-31","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.4,25.6,30.3,34.9,23,23,23.1,14.35,22.121,22.604,31,97.417,158,71
"944","2025-08-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,29,26.5,32,40.2,3,3,14.8,21.28,23.246,24.963,27.929,120.667,142,70
"945","2025-08-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.8,26.6,31.5,38.7,22.5,22.5,10.6,11.35,64.946,65.625,60.208,110.542,172,88
"946","2025-08-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.8,26.2,32.3,39.9,8.1,8.1,12.1,21.84,87.325,87.492,98.683,92.458,181,114
"947","2025-08-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.6,26.4,33.1,40.8,0.5,0.5,8.3,23.97,128.592,129.012,127.5,69.292,211,149
"948","2025-08-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.9,27.2,32.6,38.8,0.3,0.3,15.6,22.93,46.729,47,50.092,77.458,203,143
"949","2025-08-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.6,28.4,33.8,41,3.3,3.3,12.1,22.13,49.879,49.967,75.254,78.25,131,78
"950","2025-08-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,31,28.1,34.8,40.4,0,0,11.1,19.72,67.458,67.942,96.667,49.542,158,93
"951","2025-08-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,32.1,28,35.9,39.8,0.1,0.1,14.4,22.02,92.579,93.004,104.8,66.208,178,116
"952","2025-08-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,33.3,29.9,36.4,39.7,0.3,0.3,16.4,19.03,76.212,76.512,104.546,42.708,176,114
"953","2025-08-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.9,26.9,35.5,40.6,2.1,2.1,15.9,14.15,100.338,100.662,135.367,19.875,180,118
"954","2025-08-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.8,26.7,33.4,41.8,5.6,5.6,9.8,15.07,101.4,102.292,130.737,20.833,191,131
"955","2025-08-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.6,26.4,36,42.6,3.7,3.7,14.1,19.67,58.513,58.967,72.858,66.458,183,121
"956","2025-08-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.4,28.4,35.4,39.3,0.2,0.2,17.8,24.39,15.233,17.388,23.537,31.542,152,87
"957","2025-08-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.2,28.1,35.8,39.9,0,0,16.9,23.59,13.883,15.946,22.967,22.625,62,30
"958","2025-08-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,31,27.7,36,40.1,0,0,14.8,22.29,20.333,23.033,27.804,32.458,71,41
"959","2025-08-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,31,27,36,40.1,0,0,14.4,24.75,23.621,24.958,29.204,33.833,77,53
"960","2025-08-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.4,27.4,37.1,41.3,0,0,14.5,24.43,30.262,31.579,29.254,56.917,91,65
"961","2025-08-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.4,27.8,36.4,40.7,0.9,0.9,15.3,23.47,19.958,21.967,30.954,37.542,90,64
"962","2025-08-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,32.1,28.4,37.5,42.8,0.8,0.8,14.7,22.85,19.842,21.108,31.667,38.625,72,42
"963","2025-08-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,32.3,28.1,37.9,43.8,0.5,0.5,12.1,22.72,27.054,27.942,37.596,60.375,83,61
"964","2025-08-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,32.9,27.8,39,44.7,0,0,13,22.9,52.808,53.146,50.7,126.5,217,85
"965","2025-08-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,33,28.9,37.8,42.8,0,0,12.5,22.4,57.138,57.317,68.117,108.625,206,89
"966","2025-08-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,33.4,29,39.1,42.8,0.2,0.2,13,22.93,53.608,53.95,61.871,115.125,203,86
"967","2025-08-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,33.3,29.5,40.1,45,3.5,3.5,12.4,20.65,35.912,37.079,51.796,55.958,145,83
"968","2025-08-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,32.4,28.3,36.9,44,3.5,3.5,10.8,22.02,47.387,48.658,67.229,53.542,127,77
"969","2025-08-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,29,26.6,33,41.1,9.2,9.2,8.4,19.35,44.275,45.542,54.475,51.417,140,81
"970","2025-08-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.9,26.7,34,39.8,0,0,12.6,23.33,25.304,26.754,36.212,35.292,122,75
"971","2025-08-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.3,27.2,34.6,39.5,0,0,13.1,23.97,18.896,20.071,34.304,35.167,81,60
"972","2025-08-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,30.6,27.2,35.5,39,0,0,14,22.62,17.521,19.029,32.042,38.375,71,40
"973","2025-08-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,31.1,27.6,36.2,39.6,0.1,0.1,14.4,21.74,22.738,24.458,30.942,40.292,76,51
"974","2025-08-31","Shanghai","Shanghai","Municipality",31.2304,121.4737,29.9,27.1,36.1,40.9,4.6,4.6,10.2,17.61,40.742,42.921,47.154,38.417,105,70
"975","2025-09-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,28.4,25.6,35.1,41.4,8.9,8.9,12.7,19.14,102.588,103.829,103.829,51.375,184,123
